Log file open, 02/02/23 13:15:44
[2023.02.02-22.19.07:745][278]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.09:747][284]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.11:747][290]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.13:748][296]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.15:747][302]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.17:749][308]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.19:749][314]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.21:750][320]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.23:751][326]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.25:751][332]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.27:753][338]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.29:753][344]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.31:751][350]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.33:754][356]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.35:754][362]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.37:754][368]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.39:755][374]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.41:755][380]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.43:756][386]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.45:755][392]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.47:756][398]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.49:758][404]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.50:101][406]LogHttp: Warning: 000004EE26365F00: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.19.50:101][406]LogHttp: Warning: 000004EE26365F00: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.19.50:101][406]LogHttp: Warning: 000004EE26365F00: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.19.50:101][406]LogHttp: Warning: 000004EE26365F00: libcurl info message cache 1 (Closing connection 206)
[2023.02.02-22.19.50:101][406]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.19.51:758][410]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.53:757][416]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.55:758][422]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.57:759][428]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.59:759][434]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.01:759][440]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.03:760][446]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.05:762][452]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.07:762][458]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.09:761][464]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.11:762][470]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.13:763][476]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.15:762][482]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.17:762][488]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.19:762][494]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.21:763][500]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.23:763][506]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.25:763][512]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.27:764][518]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.29:764][524]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.31:766][530]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.33:765][536]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.35:766][542]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.37:766][548]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.39:766][554]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.41:765][560]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.43:766][566]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.45:767][572]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.47:766][578]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.49:767][584]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.50:111][586]LogHttp: Warning: 000004EE2636BE00: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.20.50:111][586]LogHttp: Warning: 000004EE2636BE00: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.20.50:111][586]LogHttp: Warning: 000004EE2636BE00: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.20.50:111][586]LogHttp: Warning: 000004EE2636BE00: libcurl info message cache 1 (Closing connection 207)
[2023.02.02-22.20.50:111][586]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.20.51:767][590]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.53:767][596]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.55:767][602]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.57:768][608]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.20.59:769][614]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.01:768][620]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.03:771][626]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.05:772][632]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.07:772][638]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.09:772][644]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.11:773][650]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.13:773][656]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.15:774][662]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.17:774][668]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.19:775][674]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.21:777][680]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.23:776][686]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.25:777][692]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.27:778][698]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.29:780][704]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.31:780][710]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.33:780][716]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.35:780][722]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.37:780][728]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.39:781][734]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.41:784][740]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.43:784][746]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.45:784][752]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.47:785][758]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.49:784][764]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.21.50:126][766]LogHttp: Warning: 000004EE26363C00: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
